"TOA5","treefort_1000x","CR1000X","6269","CR1000X.Std.02.00","CPU:TreeFort121J02.CR1X","4669","Fifteen"
"TIMESTAMP","RECORD","BattV_Min","USWindSpeed_S_WVT","USWindDir_D1_WVT","USWindDir_SD1_WVT","USWindSpeed_Max","USWindSpeed_Std","TargetTC1_Avg","TargetTC2_Avg","TargetTC3_Avg"
"TS","RN","Volt","m/s","Deg","Deg","m/s","m/s","","",""
"","","Min","WVc","WVc","WVc","Max","Std","Avg","Avg","Avg"
"2022-01-07 06:30:00",7542,13.56,0.307,359.7,0.059,0.307,0,-7.803126,-7.998765,-8.158043
"2022-01-07 06:45:00",7543,13.56,0.307,359.7,0.059,0.308,0,-7.689447,-7.946145,-8.071719
"2022-01-07 07:00:00",7544,13.54,0.307,359.7,0.059,0.308,0,-7.668083,-7.968679,-8.059011
"2022-01-07 07:15:00",7545,13.53,0.307,359.7,0.04,0.308,0,-7.559348,-7.852009,-7.873911
"2022-01-07 07:30:00",7546,13.53,0.308,359.7,0.066,0.308,0,-7.823807,-8.213355,-8.252199
"2022-01-07 07:45:00",7547,13.54,0.308,359.7,0.052,0.309,0,-7.647258,-7.91281,-7.854463
"2022-01-07 08:00:00",7548,13.54,0.309,359.7,0.059,0.309,0,-7.40005,-7.690746,-7.619051
"2022-01-07 08:15:00",7549,13.55,0.309,359.7,0.056,0.309,0,-7.616684,-7.961156,-7.910075
"2022-01-07 08:30:00",7550,13.54,0.309,359.7,0.069,0.309,0,-7.513076,-7.79117,-7.706436
"2022-01-07 08:45:00",7551,13.53,0.309,359.7,0.04,0.309,0,-7.590582,-7.93643,-7.87965
"2022-01-07 09:00:00",7552,13.5,0.309,359.7,0.074,0.309,0,-7.79389,-8.092926,-8.049125
"2022-01-07 09:15:00",7553,13.58,0.308,359.7,0.069,0.309,0,-7.639664,-7.904993,-7.828008
"2022-01-07 09:30:00",7554,13.59,0.309,359.7,0.061,0.309,0,-7.473771,-7.713703,-7.575769
"2022-01-07 09:45:00",7555,13.58,0.309,359.7,0.058,0.31,0,-7.324151,-7.599346,-7.451149
"2022-01-07 10:00:00",7556,13.58,0.309,359.7,0.046,0.31,0,-7.203793,-7.501532,-7.345826
"2022-01-07 10:15:00",7557,13.59,0.308,359.7,0.064,0.31,0,-7.171692,-7.492671,-7.340598
"2022-01-07 10:30:00",7558,13.58,0.309,359.7,0.07,0.309,0,-7.163324,-7.518901,-7.399854
"2022-01-07 10:45:00",7559,13.58,0.309,359.7,0.059,0.31,0,-7.013153,-7.38463,-7.201728
"2022-01-07 11:00:00",7560,13.59,0.308,359.7,0.058,0.309,0,-6.890994,-7.287184,-7.180569
"2022-01-07 11:15:00",7561,13.57,0.309,359.7,0.02,0.31,0,-6.59491,-7.005463,-6.909258
"2022-01-07 11:30:00",7562,13.54,0.309,359.7,0.077,0.31,0,-6.390635,-6.859862,-6.808275
"2022-01-07 11:45:00",7563,13.55,0.309,359.7,0.052,0.31,0.001,-6.584905,-7.128252,-7.126507
"2022-01-07 12:00:00",7564,13.54,0.309,359.6,0.071,0.31,0,-6.577346,-7.093239,-7.088326
"2022-01-07 12:15:00",7565,13.53,0.31,359.6,0.052,0.31,0,-6.365301,-6.844963,-6.866769
"2022-01-07 12:30:00",7566,13.54,0.31,359.6,0,0.311,0,-6.219242,-6.706837,-6.711535
"2022-01-07 12:45:00",7567,13.54,0.31,359.6,0.044,0.311,0.001,-6.189958,-6.707119,-6.746965
"2022-01-07 13:00:00",7568,13.52,0.31,359.6,0.071,0.311,0.001,-5.848763,-6.308468,-6.474605
"2022-01-07 13:15:00",7569,13.53,0.31,359.6,0.075,0.311,0,-5.688754,-6.316663,-6.404141
"2022-01-07 13:30:00",7570,13.5,0.31,359.6,0.054,0.311,0.001,-5.575506,-6.177916,-6.320178
"2022-01-07 13:45:00",7571,13.57,1.312,40.77,40.28,3.899,0.971,-5.368961,-6.149415,-6.149566
"2022-01-07 14:00:00",7572,13.58,2.045,75.79,29.24,5.619,0.799,-5.173408,-6.03415,-5.977029
"2022-01-07 14:15:00",7573,13.57,1.99,76.57,32.56,5.241,0.875,-5.142934,-6.068486,-5.956536
"2022-01-07 14:30:00",7574,13.57,2.008,72.08,28.39,4.38,0.778,-5.10733,-5.990676,-5.894454
"2022-01-07 14:45:00",7575,13.58,2.29,74.84,25.84,4.962,0.835,-5.169395,-6.010309,-5.872274
"2022-01-07 15:00:00",7576,13.58,2.08,72.37,29.35,4.101,0.69,-5.035117,-5.880197,-5.730845
"2022-01-07 15:15:00",7577,13.57,1.999,61.74,32.09,5.088,0.847,-5.031223,-5.861618,-5.711068
"2022-01-07 15:30:00",7578,13.57,1.791,68.28,35.06,3.974,0.772,-4.97438,-5.871593,-5.641581
"2022-01-07 15:45:00",7579,13.56,1.903,66.55,29.47,4.353,0.9,-5.250818,-6.180698,-5.812582
"2022-01-07 16:00:00",7580,13.55,1.998,68.07,29.58,5.064,0.805,-5.364047,-6.237985,-5.843209
"2022-01-07 16:15:00",7581,13.55,1.762,79.92,33.58,3.645,0.639,-5.312988,-6.08336,-5.717094
"2022-01-07 16:30:00",7582,13.54,1.895,78.52,50.94,4.735,0.864,-5.324493,-6.180272,-5.755123
"2022-01-07 16:45:00",7583,13.55,1.861,78.96,39.83,6.915,1.116,-5.395432,-6.278145,-5.799407
"2022-01-07 17:00:00",7584,13.55,1.908,60.07,56.24,6.029,1.132,-5.474976,-6.360228,-5.866218
"2022-01-07 17:15:00",7585,13.55,1.875,36.03,55.55,7.944,1.201,-5.599229,-6.499046,-5.975795
"2022-01-07 17:30:00",7586,13.54,1.693,43.99,64.63,4.151,0.805,-5.765013,-6.692871,-6.107427
"2022-01-07 17:45:00",7587,13.55,1.682,89.9,44.76,4.334,0.699,-6.066488,-7.115206,-6.349247
"2022-01-07 18:00:00",7588,13.52,1.7,83.1,64.7,9.33,1.216,-6.445393,-7.490807,-6.703247
"2022-01-07 18:15:00",7589,13.59,2.065,142.2,83.4,6.847,1.302,-6.58201,-7.322085,-6.71918
"2022-01-07 18:30:00",7590,13.62,1.607,167.9,98,5.727,1.088,-6.599831,-7.235643,-6.731136
"2022-01-07 18:45:00",7591,13.62,0.903,315.7,72.98,2.251,0.481,-6.741426,-7.303635,-6.724217
"2022-01-07 19:00:00",7592,13.62,0.795,319.6,64.81,2.298,0.374,-6.838683,-7.272732,-6.756762
"2022-01-07 19:15:00",7593,13.6,0.802,317,60.81,3.382,0.452,-6.938555,-7.400342,-6.817338
"2022-01-07 19:30:00",7594,13.62,0.793,350.9,64.83,1.925,0.397,-7.099444,-7.586055,-7.018297
"2022-01-07 19:45:00",7595,13.62,8.58,332.6,64.47,104.1,27.73,-7.26815,-7.771552,-7.116704
"2022-01-07 20:00:00",7596,13.62,1.453,359.5,0.191,104.1,10.88,-7.550301,-8.205822,-7.443146
"2022-01-07 20:15:00",7597,13.23,0.297,359.6,0.061,0.299,0,-7.782011,-8.576189,-7.687215
"2022-01-07 20:30:00",7598,13.57,0.296,359.6,0.056,0.297,0,-7.913608,-8.552275,-7.751089
"2022-01-07 20:45:00",7599,13.58,0.295,359.6,0.054,0.296,0.001,-8.076782,-8.821976,-7.874199
"2022-01-07 21:00:00",7600,13.58,0.293,359.6,0.056,0.294,0,-8.269121,-8.931621,-8.103671
"2022-01-07 21:15:00",7601,13.57,0.293,359.6,0.059,0.294,0,-8.358462,-9.03758,-8.181503
"2022-01-07 21:30:00",7602,13.58,0.293,359.6,0.04,0.293,0,-8.583524,-9.208359,-8.461163
"2022-01-07 21:45:00",7603,13.59,0.293,359.6,0.028,0.293,0,-8.805876,-9.542471,-8.635629
"2022-01-07 22:00:00",7604,13.58,0.294,359.6,0.031,0.295,0.001,-9.045516,-9.945248,-8.853635
"2022-01-07 22:15:00",7605,13.18,0.295,359.6,0.02,0.297,0.001,-9.383008,-10.28714,-9.163187
"2022-01-07 22:30:00",7606,13.51,0.296,359.5,0.048,0.297,0,-9.787695,-10.57663,-9.648745
"2022-01-07 22:45:00",7607,13.61,0.298,359.5,0.052,0.301,0.001,-10.0654,-10.70396,-9.786068
"2022-01-07 23:00:00",7608,13.6,0.301,359.5,0.063,0.302,0,-10.26872,-10.87543,-9.985212
"2022-01-07 23:15:00",7609,13.59,0.304,359.5,0.059,0.307,0.001,-10.31707,-10.83592,-9.989519
"2022-01-07 23:30:00",7610,13.6,0.308,359.5,0.059,0.309,0,-10.50342,-11.08354,-10.24146
"2022-01-07 23:45:00",7611,13.6,0.308,359.5,0.066,0.309,0,-10.63017,-11.10721,-10.33594
"2022-01-08 00:00:00",7612,13.6,0.308,359.5,0.077,0.309,0,-10.73738,-11.25939,-10.42446
"2022-01-08 00:15:00",7613,13.58,0.308,359.5,0.069,0.309,0.001,-10.97468,-11.59094,-10.68906
"2022-01-08 00:30:00",7614,13.59,0.308,359.5,0.071,0.309,0,-11.16864,-11.96931,-10.85683
"2022-01-08 00:45:00",7615,13.59,0.308,359.5,0.071,0.308,0,-11.35507,-12.277,-11.04315
"2022-01-08 01:00:00",7616,13.55,0.308,359.5,0.071,0.308,0,-11.7213,-12.58047,-11.38743
"2022-01-08 01:15:00",7617,13.4,0.307,359.5,0.069,0.308,0,-11.75542,-12.43999,-11.46776
"2022-01-08 01:30:00",7618,13.51,0.307,359.5,0.059,0.308,0,-11.8752,-12.44952,-11.54782
"2022-01-08 01:45:00",7619,13.5,0.307,359.5,0.077,0.308,0,-11.88342,-12.42906,-11.65785
"2022-01-08 02:00:00",7620,13.51,0.307,359.5,0.034,0.308,0,-11.93045,-12.50331,-11.70805
"2022-01-08 02:15:00",7621,13.51,0.307,359.5,0.034,0.308,0,-12.10376,-12.61302,-11.92643
"2022-01-08 02:30:00",7622,13.5,0.307,359.5,0.066,0.308,0.001,-12.12779,-12.5734,-11.94844
"2022-01-08 02:45:00",7623,13.49,0.307,359.5,0.034,0.308,0,-12.2602,-12.80989,-12.01194
"2022-01-08 03:00:00",7624,13.51,0.307,359.5,0.04,0.308,0,-12.33655,-12.86955,-12.06304
"2022-01-08 03:15:00",7625,13.48,0.307,359.5,0.048,0.308,0,-12.49945,-12.95157,-12.28202
"2022-01-08 03:30:00",7626,13.55,0.307,359.5,0.04,0.307,0,-12.71592,-13.32614,-12.47305
"2022-01-08 03:45:00",7627,13.54,0.306,359.5,0.028,0.307,0.001,-13.12959,-13.89951,-12.8564
"2022-01-08 04:00:00",7628,13.52,0.306,359.6,0.079,0.307,0.001,-13.85333,-14.46088,-13.70375
"2022-01-08 04:15:00",7629,13.52,0.305,359.6,0.077,0.306,0,-13.9152,-14.08788,-13.59044
"2022-01-08 04:30:00",7630,13.52,0.305,359.7,0,0.306,0.001,-13.69016,-13.73384,-13.37577
"2022-01-08 04:45:00",7631,13.52,0.305,359.7,0.094,0.306,0,-14.16102,-14.66316,-13.96781
"2022-01-08 05:00:00",7632,13.53,0.305,359.7,0.02,0.305,0,-14.63972,-15.3348,-14.36041
"2022-01-08 05:15:00",7633,13.5,0.304,359.8,0.07,0.305,0.001,-15.84159,-16.4671,-15.55223
"2022-01-08 05:30:00",7634,13.5,0.303,359.8,0.071,0.304,0,-16.49827,-16.67198,-15.95435
"2022-01-08 05:45:00",7635,13.5,0.303,359.9,0.056,0.304,0,-16.0107,-15.69547,-15.4438
"2022-01-08 06:00:00",7636,13.47,0.303,359.9,0.052,0.304,0,-16.57486,-16.53987,-16.29034
"2022-01-08 06:15:00",7637,13.49,0.303,359.9,0.052,0.304,0,-16.15993,-15.85508,-15.73543
"2022-01-08 06:30:00",7638,13.5,0.303,359.9,0.056,0.304,0,-15.99748,-15.72979,-15.65083
"2022-01-08 06:45:00",7639,13.51,0.303,359.9,0.052,0.304,0,-16.0454,-15.93709,-15.86257
"2022-01-08 07:00:00",7640,13.53,0.303,359.9,0.056,0.304,0,-15.71345,-15.54406,-15.52572
"2022-01-08 07:15:00",7641,13.53,0.303,359.9,0.048,0.304,0,-15.51913,-15.51583,-15.43841
"2022-01-08 07:30:00",7642,13.52,0.304,359.9,0.048,0.304,0,-15.57607,-15.78211,-15.57252
"2022-01-08 07:45:00",7643,13.53,0.302,359.9,0.048,0.305,0.002,-15.62227,-15.95979,-15.6208
"2022-01-08 08:00:00",7644,13.49,0.291,359.9,0.052,0.297,0.003,-15.66644,-16.18742,-15.68051
"2022-01-08 08:15:00",7645,13.55,0.279,359.9,0.052,0.285,0.003,-15.58586,-16.21251,-15.65325
"2022-01-08 08:30:00",7646,13.56,0.269,359.9,0.048,0.274,0.003,-15.46474,-16.01792,-15.58662
"2022-01-08 08:45:00",7647,13.56,0.257,359.9,0.052,0.263,0.004,-15.43217,-16.02041,-15.59361
"2022-01-08 09:00:00",7648,13.57,0.245,359.9,0.056,0.25,0.003,-15.4158,-15.98751,-15.60967
"2022-01-08 09:15:00",7649,13.56,0.233,359.9,0.056,0.24,0.003,-15.52375,-16.16907,-15.68469
"2022-01-08 09:30:00",7650,13.56,0.228,359.9,0.056,0.23,0.001,-15.49613,-16.09712,-15.66713
"2022-01-08 09:45:00",7651,13.56,0.223,359.9,0.056,0.226,0.002,-15.51876,-16.05346,-15.6977
"2022-01-08 10:00:00",7652,13.57,0.218,359.9,0.056,0.22,0.001,-15.44397,-16.07457,-15.62262
"2022-01-08 10:15:00",7653,13.55,0.214,359.9,0.056,0.215,0.001,-15.64006,-16.37151,-15.78358
"2022-01-08 10:30:00",7654,13.54,0.21,359.9,0.048,0.212,0.001,-15.56519,-16.14141,-15.70473
"2022-01-08 10:45:00",7655,13.53,0.206,359.9,0.044,0.206,0,-15.39548,-15.91453,-15.62094
"2022-01-08 11:00:00",7656,13.52,0.206,359.9,0.069,0.206,0,-15.29359,-15.90968,-15.5441
"2022-01-08 11:15:00",7657,13.52,0.206,359.8,0.042,0.207,0,-15.14613,-15.80227,-15.37939
"2022-01-08 11:30:00",7658,13.53,0.206,359.8,0.063,0.206,0,-14.96315,-15.75659,-15.20509
"2022-01-08 11:45:00",7659,13.53,0.206,359.8,0.04,0.207,0,-14.88234,-15.71074,-15.12685
"2022-01-08 12:00:00",7660,13.43,0.206,359.7,0.071,0.207,0,-14.86133,-15.81311,-15.12628
"2022-01-08 12:15:00",7661,13.38,0.206,359.7,0.061,0.207,0,-14.84815,-15.78061,-15.07784
"2022-01-08 12:30:00",7662,13.49,0.206,359.7,0.044,0.207,0,-14.65128,-15.66593,-14.8745
"2022-01-08 12:45:00",7663,13.44,0.206,359.7,0.074,0.207,0,-14.78025,-15.79814,-15.09565
"2022-01-08 13:00:00",7664,13.53,0.207,359.6,0.077,0.207,0,-14.64526,-15.69964,-14.86545
"2022-01-08 13:15:00",7665,13.51,0.206,359.6,0.08,0.207,0,-14.64205,-15.78981,-14.92658
"2022-01-08 13:30:00",7666,13.52,0.206,359.6,0.04,0.207,0,-14.80689,-15.79065,-14.95115
"2022-01-08 13:45:00",7667,13.53,0.207,359.6,0.04,0.207,0,-14.74736,-15.80118,-14.90991
"2022-01-08 14:00:00",7668,13.53,0.206,359.6,0.071,0.207,0,-14.7397,-15.84203,-14.8007
"2022-01-08 14:15:00",7669,13.52,0.206,359.6,0.044,0.207,0,-14.87092,-15.91502,-15.01162
"2022-01-08 14:30:00",7670,13.51,0.206,359.6,0.028,0.207,0,-14.84804,-15.87533,-14.95399
"2022-01-08 14:45:00",7671,13.53,0.206,359.6,0.02,0.207,0,-15.09991,-16.04485,-15.2142
"2022-01-08 15:00:00",7672,13.5,0.21,359.5,0.193,0.562,0.037,-15.10927,-16.02051,-15.14742
"2022-01-08 15:15:00",7673,13.41,2.184,95.7,66.25,7.217,1.839,-15.09413,-15.96558,-14.95091
"2022-01-08 15:30:00",7674,13.49,2.361,140.7,58.36,8.56,1.747,-15.07058,-16.31762,-14.82049
"2022-01-08 15:45:00",7675,13.47,1.582,145.5,58.58,5.291,0.881,-14.97657,-16.73568,-14.7544
"2022-01-08 16:00:00",7676,13.5,1.466,174.2,65.98,3.85,0.864,-14.8629,-16.86507,-14.61657
"2022-01-08 16:15:00",7677,13.43,1.014,260,64.57,2.024,0.412,-14.61224,-16.92142,-14.32202
"2022-01-08 16:30:00",7678,13.48,0.992,178.7,83.4,2.531,0.54,-14.71408,-17.83034,-14.38827
"2022-01-08 16:45:00",7679,13.51,2.036,115.1,60.28,7.172,1.277,-14.9827,-17.84432,-14.72342
"2022-01-08 17:00:00",7680,13.5,1.907,118,60.57,7.752,1.095,-15.00131,-17.36346,-14.78464
"2022-01-08 17:15:00",7681,13.52,2.911,122.1,42.99,8.82,1.866,-14.78644,-16.61064,-14.61538
"2022-01-08 17:30:00",7682,13.48,2.511,121.9,52.8,5.951,1.205,-14.62899,-16.16616,-14.41857
"2022-01-08 17:45:00",7683,13.56,2.362,96.6,64.06,7.27,1.52,-14.67183,-16.22404,-14.45347
"2022-01-08 18:00:00",7684,13.56,3.201,114.7,35.43,11.25,1.989,-14.75109,-16.43319,-14.58526
"2022-01-08 18:15:00",7685,13.55,2.071,125.3,56.44,7.244,1.478,-14.79602,-16.83843,-14.63248
"2022-01-08 18:30:00",7686,13.56,1.891,103.3,56.11,4.831,1.003,-14.90438,-17.24187,-14.74669
"2022-01-08 18:45:00",7687,13.56,2.506,124.4,49.92,7.517,1.391,-14.62087,-16.54849,-14.57875
"2022-01-08 19:00:00",7688,13.56,2.756,114.6,37.5,11.35,1.915,-14.5254,-16.47404,-14.50349
"2022-01-08 19:15:00",7689,13.55,2.917,120.6,40.91,9.6,1.519,-14.31721,-16.08308,-14.32279
"2022-01-08 19:30:00",7690,13.56,3.91,123,28.86,13,2.36,-14.07845,-15.46467,-14.14757
"2022-01-08 19:45:00",7691,13.56,4.16,118.9,34.89,11.86,2.258,-14.00759,-15.50657,-14.08375
"2022-01-08 20:00:00",7692,13.53,5.235,116.7,33.92,12.82,2.28,-13.72657,-15.0536,-13.87544
"2022-01-08 20:15:00",7693,13.5,4.936,129.8,31.5,14.95,2.851,-13.81695,-15.01462,-13.88626
"2022-01-08 20:30:00",7694,13.53,4.734,127.5,20.85,13.07,2.482,-13.72702,-14.89492,-13.78785
"2022-01-08 20:45:00",7695,13.53,4.233,125.4,29.32,12.59,2.141,-13.55457,-14.61121,-13.62613
"2022-01-08 21:00:00",7696,13.53,4.146,130.9,30.63,10.23,2.202,-13.30468,-14.25715,-13.36104
"2022-01-08 21:15:00",7697,13.52,4.991,128.8,28.89,13.7,2.513,-13.24028,-14.04943,-13.2703
"2022-01-08 21:30:00",7698,13.54,3.556,126.5,30.81,12.59,2.079,-13.38166,-14.30971,-13.3787
"2022-01-08 21:45:00",7699,13.53,3.754,116.9,33.89,13.91,2.169,-13.23671,-14.18593,-13.2139
"2022-01-08 22:00:00",7700,13.52,3.64,124.1,41.44,16.41,2.315,-13.06627,-13.98633,-13.07407
"2022-01-08 22:15:00",7701,13.49,2.681,123.8,43.46,7.447,1.565,-13.07084,-14.07046,-13.07045
"2022-01-08 22:30:00",7702,13.42,3.613,133.2,39.72,12.69,2.188,-12.69382,-13.6542,-12.78607
"2022-01-08 22:45:00",7703,13.52,3.069,114.6,29.92,9.15,1.651,-12.78277,-13.86454,-12.81426
"2022-01-08 23:00:00",7704,13.52,3.265,120.1,42.28,11.15,2.043,-12.37912,-13.65771,-12.53419
"2022-01-08 23:15:00",7705,13.52,3.633,123.5,37.18,10.89,2.202,-12.29982,-13.44543,-12.41728
"2022-01-08 23:30:00",7706,13.53,3.543,121.4,45.32,8.26,1.801,-12.26583,-13.30455,-12.35389
"2022-01-08 23:45:00",7707,13.52,3.935,129.3,41.44,12.34,2.582,-11.97066,-13.08994,-12.14776
"2022-01-09 00:00:00",7708,13.54,3.649,127.9,35.44,9.88,1.787,-11.80255,-12.81537,-11.91786
"2022-01-09 00:15:00",7709,13.53,3.772,122.9,33.65,14.01,2.383,-11.87043,-12.83211,-11.92408
"2022-01-09 00:30:00",7710,13.54,3.326,125.6,40.33,12.62,2.27,-11.85093,-12.75674,-11.84886
"2022-01-09 00:45:00",7711,13.49,3.891,132.6,37.91,10.16,2.183,-11.62619,-12.45352,-11.68299
"2022-01-09 01:00:00",7712,13.5,4.534,127.6,33.23,12.36,2.789,-11.37956,-12.128,-11.51402
"2022-01-09 01:15:00",7713,13.49,4.503,129.7,39.33,12.46,2.713,-11.34209,-11.98419,-11.41944
"2022-01-09 01:30:00",7714,13.5,4.876,126.8,37.99,16.24,2.835,-11.00559,-11.70235,-11.14968
"2022-01-09 01:45:00",7715,13.5,5.079,128.8,33.86,13.35,2.8,-10.87715,-11.45147,-11.03925
"2022-01-09 02:00:00",7716,13.51,5.056,126.4,30.32,15.05,3.188,-10.99918,-11.29545,-11.11588
"2022-01-09 02:15:00",7717,13.48,6.602,131.7,25.58,14.92,3.261,-10.54391,-10.92068,-10.75104
"2022-01-09 02:30:00",7718,13.51,6.353,131,28.8,21.97,3.62,-10.43951,-10.69806,-10.70972
"2022-01-09 02:45:00",7719,13.52,7.118,125.2,26.19,15.5,3.573,-10.34483,-10.57899,-10.55717
"2022-01-09 03:00:00",7720,13.46,6.504,129.9,30.71,21.66,3.398,-10.10516,-10.40515,-10.40096
"2022-01-09 03:15:00",7721,13.45,6.41,126,28.42,15.75,3.141,-10.01342,-10.25324,-10.24178
"2022-01-09 03:30:00",7722,13.55,5.869,129.1,32.51,20.01,3.67,-9.86618,-10.1137,-10.08992
"2022-01-09 03:45:00",7723,13.56,4.464,129.6,38.46,15.7,2.929,-9.785258,-10.04723,-10.01901
"2022-01-09 04:00:00",7724,13.58,4.713,137.7,44.68,13.78,2.858,-9.727068,-9.976632,-9.897758
"2022-01-09 04:15:00",7725,13.3,3.717,120.8,35.38,13.32,2.334,-9.528911,-9.828907,-9.699888
"2022-01-09 04:30:00",7726,13.59,3.154,130.4,36.38,9.2,1.635,-9.535813,-9.771733,-9.65903
"2022-01-09 04:45:00",7727,13.59,3.228,131.4,39.05,9.68,1.808,-9.436843,-9.71535,-9.588948
"2022-01-09 05:00:00",7728,13.58,3.502,127.3,34.51,8.72,1.904,-9.300024,-9.594622,-9.450199
"2022-01-09 05:15:00",7729,13.56,3.05,119.4,43.22,9.88,1.874,-9.446926,-9.65497,-9.521622
"2022-01-09 05:30:00",7730,13.57,3.824,125.3,38.16,15,2.749,-9.249076,-9.572827,-9.398739
"2022-01-09 05:45:00",7731,13.56,3.714,129.3,44.25,10.97,2.203,-9.210283,-9.521879,-9.387955
"2022-01-09 06:00:00",7732,13.56,3.934,122.1,41.44,9.4,2.052,-9.094799,-9.444145,-9.270525
"2022-01-09 06:15:00",7733,13.54,3.045,111,34.74,9.12,1.806,-9.014734,-9.32614,-9.168759
"2022-01-09 06:30:00",7734,13.55,3.063,129.3,50.09,7.778,1.899,-8.801942,-9.25679,-9.059651
"2022-01-09 06:45:00",7735,13.56,1.738,99.7,55.87,4.325,0.92,-9.18282,-9.321914,-9.18898
"2022-01-09 07:00:00",7736,13.55,2.503,126.4,56.59,6.664,1.385,-8.86434,-9.23544,-9.028143
"2022-01-09 07:15:00",7737,13.53,1.846,101.4,54.65,6.359,1.069,-9.069769,-9.326835,-9.103976
"2022-01-09 07:30:00",7738,13.5,1.282,120,61.66,3.138,0.654,-8.953116,-9.355148,-9.113693
"2022-01-09 07:45:00",7739,13.57,1.534,109.2,54.78,8.92,1.003,-8.610716,-9.186271,-8.925368
"2022-01-09 08:00:00",7740,13.6,1.498,95.5,53.14,5.268,0.905,-8.713317,-9.193251,-8.955145
"2022-01-09 08:15:00",7741,13.58,1.294,105.9,47.25,4.229,0.835,-8.665838,-9.11135,-8.956894
"2022-01-09 08:30:00",7742,13.59,1.549,113.5,29.57,5.471,0.931,-8.805287,-9.208587,-8.997419
"2022-01-09 08:45:00",7743,13.6,1.693,116.9,41.16,4.457,1.016,-8.760929,-9.208845,-9.004057
"2022-01-09 09:00:00",7744,13.59,2.053,104.1,49.55,5.751,1.168,-7.894028,-8.804759,-8.486996
"2022-01-09 09:15:00",7745,13.59,1.71,119.3,35.23,4.888,0.883,-8.205399,-8.714808,-8.625057
"2022-01-09 09:30:00",7746,13.61,1.678,106.9,41.33,6.74,1.012,-8.121996,-8.705003,-8.563961
"2022-01-09 09:45:00",7747,13.6,1.294,123.9,55.79,4.026,0.732,-8.221983,-8.806438,-8.63707
"2022-01-09 10:00:00",7748,13.58,2.089,124.9,57.89,5.851,1.484,-7.677556,-8.57849,-8.300856
"2022-01-09 10:15:00",7749,13.51,2.726,119.6,37.23,8.89,1.969,-6.982588,-7.840625,-7.780983
"2022-01-09 10:30:00",7750,13.43,2.143,114.9,41.74,7.907,1.271,-7.323085,-7.68113,-7.837194
"2022-01-09 10:45:00",7751,13.54,2.433,118.9,41.81,7.956,1.297,-7.612955,-7.785696,-7.918228
"2022-01-09 11:00:00",7752,13.51,3.015,124.1,30.6,8.16,1.376,-6.960577,-7.428902,-7.506134
"2022-01-09 11:15:00",7753,13.53,3.783,124.5,34.15,12.79,2.228,-6.496699,-6.999424,-6.993116
"2022-01-09 11:30:00",7754,13.54,3.19,119.6,26.21,10.36,1.817,-5.810647,-6.291501,-6.289581
"2022-01-09 11:45:00",7755,13.53,3.31,116.3,28.44,10.54,1.509,-5.796882,-6.012721,-6.064811
"2022-01-09 12:00:00",7756,13.52,5.144,127.1,29.2,12.39,2.804,-5.322762,-5.624911,-5.784133
"2022-01-09 12:15:00",7757,13.51,5.569,122,29.46,16.57,2.896,-5.280552,-5.404628,-5.590554
"2022-01-09 12:30:00",7758,13.59,4.893,125.4,33.47,13.25,2.739,-4.797972,-4.858723,-5.217318
"2022-01-09 12:45:00",7759,13.58,5.942,125.9,24.57,14.8,3.098,-4.532031,-4.421231,-4.872656
"2022-01-09 13:00:00",7760,13.59,6.773,124.1,20.67,17.51,2.8,-4.367296,-4.535385,-4.823647
"2022-01-09 13:15:00",7761,13.57,5.645,122.8,27.3,18.72,3.217,-3.367351,-3.527416,-3.54626
"2022-01-09 13:30:00",7762,13.58,5.958,125.3,25.23,16.44,3.104,-4.096542,-3.912869,-4.096426
"2022-01-09 13:45:00",7763,13.59,5.813,126.1,26.01,16.22,3.195,-4.329414,-4.151144,-3.846166
"2022-01-09 14:00:00",7764,13.6,6.732,124.2,23.99,15.05,3.203,-4.189766,-4.230499,-3.921799
"2022-01-09 14:15:00",7765,13.57,6.496,129.7,22.67,16.19,3.134,-4.225717,-4.206435,-4.041537
"2022-01-09 14:30:00",7766,13.57,6.236,121.5,18.84,14.16,2.595,-4.290155,-4.244647,-4.037954
"2022-01-09 14:45:00",7767,13.56,6.023,125,26.77,16.62,3.036,-4.576243,-4.544683,-4.193088
"2022-01-09 15:00:00",7768,13.57,7.011,121.2,19.07,13.73,2.905,-4.609916,-4.704497,-4.378997
"2022-01-09 15:15:00",7769,13.53,5.696,125.9,25.54,15.99,2.733,-4.729692,-4.938846,-4.492275
"2022-01-09 15:30:00",7770,13.55,5.819,129.7,29.66,17.36,2.956,-4.530659,-4.813896,-4.396116
"2022-01-09 15:45:00",7771,13.52,5.08,127.7,29.53,16.65,2.658,-4.391437,-4.568416,-4.278641
"2022-01-09 16:00:00",7772,13.57,3.89,129.4,40.44,11.76,2.399,-4.178601,-4.299357,-4.04565
"2022-01-09 16:15:00",7773,13.55,3.668,133.8,34.2,11.83,2.304,-3.771325,-4.048207,-3.733467
"2022-01-09 16:30:00",7774,13.56,3.644,128.9,34.31,8.19,1.794,-3.701261,-3.972522,-3.744654
"2022-01-09 16:45:00",7775,13.53,2.846,122.3,37.94,7.224,1.452,-3.845207,-3.988322,-3.701754
"2022-01-09 17:00:00",7776,13.61,3.311,120.3,38.97,11.48,2.2,-3.802526,-4.093029,-3.787027
"2022-01-09 17:15:00",7777,13.61,3.226,122,46.12,13.1,2.346,-3.987367,-4.299213,-3.949797
